764	58554	6
764	58590	1
764	59180	2
764	59546	2
764	60118	4
764	60172	3
764	60694	2
764	60921	3
764	60998	1
764	61024	10
764	61043	4
764	61085	3
764	61109	2
764	61120	3
764	61194	1
764	61244	1
764	61727	37
764	61755	3
764	61836	1
764	61914	1
764	61985	4
764	62270	10
764	62577	1
764	62636	2
764	62705	1
764	62713	2
764	62730	2
764	62752	1
764	62779	4
764	62863	3
764	62930	1
764	63096	9
764	63189	1
764	63497	1
809	1122	1
809	1580	35
809	1632	15
809	2085	14
809	2087	22
809	3050	4
809	3076	7
809	3434	67
809	3448	6
809	3912	5
809	4513	57
809	4573	12
809	4828	24
809	4856	17
809	5327	43
809	5855	38
809	6375	11
809	7250	6
809	7462	75
809	7917	11
809	8015	1
809	8274	20
809	8617	8
809	9189	6
809	9197	1
809	9218	1
809	9238	7
809	9324	1
809	9344	6
809	9361	14
809	9392	1
809	9510	5
809	9750	17
809	9756	3
809	10020	21
809	10023	11
809	10750	1
809	10973	10
809	10999	4
809	11647	26
809	11875	8
809	11977	5
809	12331	2
809	12630	3
809	13554	60
809	13784	18
809	13894	3
809	14752	8
809	14831	9
809	15167	1
809	15177	16
809	15409	12
809	15676	1
809	16454	87
809	16992	22
809	17616	4
809	17749	6
809	18048	16
809	18350	37
809	18608	3
809	18695	21
809	18753	4
809	18806	5
809	19525	3
809	19683	27
809	20089	2
809	20297	95
809	20391	10
809	20728	3
809	20743	1
809	20865	23
809	20883	1
809	21024	11
809	21173	6
809	21280	16
809	21335	4
809	21353	26
809	21827	2
809	22048	21
809	22072	36
809	22075	10
809	22114	51
809	22143	3
809	22532	27
809	22772	1
809	23040	18
809	23056	2
809	23430	10
809	23440	1
809	23754	5
809	24028	17
809	24513	33
809	24631	11
809	24650	343
809	24838	1
809	25093	14
809	25105	7
809	25436	38
809	25970	2
809	27512	36
809	27608	2
809	27633	1
809	27689	25
809	27929	9
809	28005	7
809	28409	3
809	28636	16
809	28980	12
809	29008	23
809	29184	23
809	29262	14
809	29313	5
809	29576	23
809	29801	11
809	29812	1
809	29855	22
809	30303	5
809	30311	2
809	30321	3
809	30374	1
809	30409	1
809	30479	15
809	30653	3
809	30913	17
809	30937	1
809	30955	9
809	30978	3
809	31002	2
809	31015	3
809	31025	4
809	31032	62
809	31063	6
809	31092	15
809	31109	29
809	31137	12
809	31170	3
809	31361	9
809	31787	5
809	31800	3
809	31842	2
809	31848	2
809	31864	4
809	31871	13
809	31880	6
809	31891	6
809	31911	8
809	31950	4
809	31972	8
809	31998	3
809	32024	8
809	32327	10
809	32560	8
809	32564	50
809	32653	5
809	32659	1
809	32723	30
809	33074	240
809	33332	6
809	34120	5
809	34125	185
809	34247	13
809	34483	79
809	34558	4
809	35107	2
809	35710	1
809	35722	1
809	35760	26
809	35856	3
809	36134	3
809	36201	16
809	36290	8
809	36440	4
809	36817	1
809	37556	23
809	37971	99
809	37989	7
809	38017	1
809	38228	37
809	39660	4
809	39669	11
809	40155	31
809	40250	38
809	40285	76
809	40769	1
809	40820	10
809	40983	3
809	41174	12
809	41179	15
809	41492	1
809	41575	7
809	41600	22
809	41723	2
809	41930	1
809	42020	13
809	42168	98
809	42694	26
809	43479	13
809	43794	4
809	43860	7
809	44019	4
809	44080	7
809	45000	1
809	45307	2
809	45766	3
809	46424	1
809	46584	23
809	46751	39
809	46756	1
809	47199	5
809	48454	39
809	48571	6
809	48621	95
809	48633	2
809	48832	1
809	49021	27
809	50019	9
809	50040	2
809	50543	1
809	50550	24
809	51116	10
809	51139	2
809	51385	17
809	51506	91
809	51591	9
809	51626	29
809	51676	18
809	51782	7
809	51888	3
809	51954	31
809	52257	8
809	52286	27
809	52378	5
809	52419	3
809	52451	5
809	52675	22
809	52688	74
809	52712	10
809	53044	17
809	53107	1
809	53297	12
809	53406	11
809	53449	7
809	53457	6
809	53656	19
809	53692	6
809	53875	52
809	53878	3
809	53926	7
809	54003	10
809	54416	1
809	54487	29
809	55041	43
809	55347	7
809	55577	9
809	55630	24
809	55906	4
809	55970	4
809	56177	17
809	56705	46
809	56783	14
809	56817	2
809	57029	7
809	57350	17
809	58230	3
809	58286	3
809	58300	4
809	58308	2
809	58321	5
809	58352	17
809	58397	10
809	58461	2
809	58495	6
809	58523	19
809	58554	15
809	58590	8
809	58667	5
809	59180	27
809	59545	15
809	59546	24
809	59819	10
809	59876	1
809	60099	3
809	60118	9
809	60133	4
809	60172	6
809	60237	1
809	60281	14
809	60299	8
809	60359	3
809	60673	3
809	60694	3
809	60714	12
809	60722	1
809	60921	2
809	60998	4
809	61024	2
809	61085	10
809	61109	23
809	61120	3
809	61194	10
809	61269	5
809	61501	44
809	61538	12
809	61727	12
809	61755	14
809	61836	3
809	61914	3
809	61953	9
809	61985	5
809	62270	7
809	62508	3
809	62577	2
809	62585	2
809	62594	1
809	62612	4
809	62636	2
809	62656	2
809	62662	4
809	62695	2
809	62705	1
809	62713	2
809	62730	2
809	62752	1
809	62779	12
809	62813	4
809	62863	2
809	62878	2
809	62911	9
809	62919	2
809	62930	4
809	63080	2
809	63096	9
809	63158	3
809	63189	3
809	63390	18
1122	1632	5
1122	3050	7
1122	3076	2
1122	3434	18
1122	3448	1
1122	4573	12
1122	5327	1
1122	5855	4
1122	6375	10
1122	7185	9
1122	7250	1
1122	7917	1
1122	8274	5
1122	8617	6
1122	9129	3
1122	9189	3
1122	9197	5
1122	9218	2
1122	9238	7
1122	9295	2
1122	9344	2
1122	9361	5
1122	9392	3
1122	9756	2
1122	10020	18
1122	10023	9
1122	10750	14
1122	10999	1
1122	11647	2
1122	13554	1
1122	13784	1
1122	13894	4
1122	13944	1
1122	14752	15
1122	15177	15
1122	15409	5
1122	16454	36
1122	16992	1
1122	18048	3
1122	18608	10
1122	18695	8
1122	18806	7
1122	19683	24
1122	20089	1
1122	20297	17
1122	20743	2
1122	20883	3
1122	21024	1
1122	21173	2
1122	21280	3
1122	21335	1
1122	21353	5
1122	21827	1
1122	22114	31
1122	22532	1
1122	22772	2
1122	23040	5
1122	23056	2
1122	23430	3
1122	23754	7
1122	24028	2
1122	24513	1
1122	24631	2
1122	24650	65
1122	25970	7
1122	26201	3
1122	27633	8
1122	27689	3
1122	27812	14
1122	27929	8
1122	28005	18
1122	28409	66
1122	28636	1
1122	28980	17
1122	29164	2
1122	29262	2
1122	29801	3
1122	29812	1
1122	30311	1
1122	30409	7
1122	30479	1
1122	30653	5
1122	30937	1
1122	30955	4
1122	30978	1
1122	31002	5
1122	31032	2
1122	31063	9
1122	31109	2
1122	31137	7
1122	31170	1
1122	31361	1
1122	31826	7
1122	31848	1
1122	31864	1
1122	31871	4
1122	31880	3
1122	31891	12
1122	31911	1
1122	31972	1
1122	31998	1
1122	32070	3
1122	32230	1
1122	32327	6
1122	32560	12
1122	32564	23
1122	32659	1
1122	32723	21
1122	33074	27
1122	33332	3
1122	34120	13
1122	34125	39
1122	34483	18
1122	34558	1
1122	34621	1
1122	35710	1
1122	35722	1
1122	35760	2
1122	35856	6
1122	36134	2
1122	36201	10
1122	36290	7
1122	37971	26
1122	37989	1
1122	38017	2
1122	38228	4
1122	39660	23
1122	39669	3
1122	40155	17
1122	40285	7
1122	40769	5
1122	40983	1
1122	41174	2
1122	41575	1
1122	41600	11
1122	41930	9
1122	42168	12
1122	43794	3
1122	43860	10
1122	44019	3
1122	44080	3
1122	45000	3
1122	45307	5
1122	45766	3
1122	46751	7
1122	46756	4
1122	48454	3
1122	48621	12
1122	48633	1
1122	48720	3
1122	49021	1
1122	50040	1
1122	51116	2
1122	51385	11
1122	51506	2
1122	51591	6
1122	51626	1
1122	51676	5
1122	51782	7
1122	51954	4
1122	52257	3
1122	52378	43
1122	52419	2
1122	52451	1
1122	52675	2
1122	52688	17
1122	52712	5
1122	53044	9
1122	53406	17
1122	53457	104
1122	53656	1
1122	53692	1
1122	53706	7
1122	53875	6
1122	53878	4
1122	53926	5
1122	54416	3
1122	54487	9
1122	55041	10
1122	55347	5
1122	55577	31
1122	55906	7
1122	55970	10
1122	56177	1
1122	56705	13
1122	56783	4
1122	56817	5
1122	57029	1
1122	57350	1
1122	58230	1
1122	58397	3
1122	58461	1
1122	58495	2
1122	58523	2
1122	58554	6
1122	58590	1
1122	58667	6
1122	59180	2
1122	59546	6
1122	59819	2
1122	59876	7
1122	60099	6
1122	60118	17
1122	60237	2
1122	60299	1
1122	60359	2
1122	60694	7
1122	60714	6
1122	60921	16
1122	61024	3
1122	61085	3
1122	61109	7
1122	61194	4
1122	61538	5
1122	61727	1
1122	61755	2
1122	61914	1
1122	62270	28
1122	62577	1
1122	62585	1
1122	62636	2
1122	62695	6
1122	62713	8
1122	62722	4
1122	62730	2
1122	62752	8
1122	62779	6
1122	62813	7
1122	62911	2
1122	62930	3
1122	63080	8
1122	63096	2
1122	63158	1
1122	63189	2
1580	1632	2
1580	2087	1
1580	2374	16
1580	3050	3
1580	3076	6
1580	3238	2
1580	3434	43
1580	3448	6
1580	3912	2
1580	4513	12
1580	4573	11
1580	4828	25
1580	5327	29
1580	5855	11
1580	6375	16
1580	7250	7
1580	7462	13
1580	7917	8
1580	8015	1
1580	8274	51
1580	8617	1
1580	9129	4
1580	9189	7
1580	9197	1
1580	9218	1
1580	9238	26
1580	9344	3
1580	9361	7
1580	9392	2
1580	9510	12
1580	9756	1
1580	9794	1
1580	10020	17
1580	10023	6
1580	10750	2
1580	10973	4
1580	10999	1
1580	11647	11
1580	11812	2
1580	11875	10
1580	11977	14
1580	12630	1
1580	13554	15
1580	13784	7
1580	13894	1
1580	14752	5
1580	14831	2
1580	15167	6
1580	15177	2
1580	15409	6
1580	15676	1
1580	16454	80
1580	16992	3
1580	17616	4
1580	17749	3
1580	17756	1
1580	18048	26
1580	18350	21
1580	18608	6
1580	18695	1
1580	18753	6
1580	18806	13
1580	19525	12
1580	19683	10
1580	20089	1
1580	20297	59
1580	20391	1
1580	20728	9
1580	20743	1
1580	20865	4
1580	20883	2
1580	21024	8
1580	21173	1
1580	21280	3
1580	21353	3
1580	21827	1
1580	22048	3
1580	22072	21
1580	22075	7
1580	22114	80
1580	22143	4
1580	22532	27
1580	22772	3
1580	23010	1
1580	23040	15
1580	23320	4
1580	23430	8
1580	23440	2
1580	23754	4
1580	24028	18
1580	24513	16
1580	24631	7
1580	24650	212
1580	25093	8
1580	25281	4
1580	25436	6
1580	25970	10
1580	26201	1
1580	27512	26
1580	27608	6
1580	27633	1
1580	27689	19
1580	27929	2
1580	28005	12
1580	28155	3
1580	28409	3
1580	28636	9
1580	28980	6
1580	29008	1
1580	29164	1
1580	29184	21
1580	29262	42
1580	29313	9
1580	29576	64
1580	29801	11
1580	29855	8
1580	30311	1
1580	30374	6
1580	30479	9
1580	30913	4
1580	30955	5
1580	30978	2
1580	31002	3
1580	31025	1
1580	31032	2
1580	31063	4
1580	31109	3
1580	31137	1
1580	31170	2
1580	31361	3
1580	31848	2
1580	31871	4
1580	31880	3
1580	31891	5
1580	31911	2
1580	31950	7
1580	31972	6
1580	31998	3
1580	32024	1
1580	32327	20
1580	32560	2
1580	32564	26
1580	32659	48
1580	32723	16
1580	33074	64
1580	33332	10
1580	34120	1
1580	34125	85
1580	34247	2
1580	34483	45
1580	34621	10
1580	35107	4
1580	35760	20
1580	36201	8
1580	36440	2
1580	36817	2
1580	37556	8
1580	37971	68
1580	37989	1
1580	38017	1
1580	38228	21
1580	39660	1
1580	39669	7
1580	40155	5
1580	40250	15
1580	40285	115
1580	40820	1
1580	40983	2
1580	41174	34
1580	41179	5
1580	41492	2
1580	41575	12
1580	41600	35
1580	41930	1
1580	42020	6
1580	42168	21
1580	42603	3
1580	42694	3
1580	43479	7
1580	43794	1
1580	43860	1
1580	44019	3
1580	44080	4
1580	45000	25
1580	45307	2
1580	45766	1
1580	46424	2
1580	46482	1
1580	46584	3
1580	46751	2
1580	46756	15
1580	48454	28
1580	48571	2
1580	48621	40
1580	48633	5
1580	48832	10
1580	49021	29
1580	50019	2
1580	50040	2
1580	50277	1
1580	50550	32
1580	51116	19
1580	51385	8
1580	51506	31
1580	51591	3
1580	51626	7
1580	51676	24
1580	51954	6
1580	52257	4
1580	52286	7
1580	52378	2
1580	52419	3
1580	52451	4
1580	52675	12
1580	52688	50
1580	52712	5
1580	53044	4
1580	53107	2
1580	53297	1
1580	53406	4
1580	53457	9
1580	53650	2
1580	53656	8
1580	53692	14
1580	53706	10
1580	53875	50
1580	53878	6
1580	53926	3
1580	54003	1
1580	54416	2
1580	54487	2
1580	55041	15
1580	55347	1
1580	55577	5
1580	55630	5
1580	55906	1
1580	55970	2
1580	56177	25
1580	56705	12
1580	56783	14
1580	56817	1
1580	57029	2
1580	57350	1
1580	58230	5
1580	58270	2
1580	58286	4
1580	58321	1
1580	58352	8
1580	58397	1
1580	58461	2
1580	58495	2
1580	58523	20
1580	58554	7
1580	58590	4
1580	58667	1
1580	59180	21
1580	59545	3
1580	59546	9
1580	59819	2
1580	60118	7
1580	60172	2
1580	60237	2
1580	60359	2
1580	60673	2
1580	60694	3
1580	60714	1
1580	60722	3
1580	60998	1
1580	61024	10
1580	61043	3
1580	61085	1
1580	61109	13
1580	61194	7
1580	61244	1
1580	61269	2
1580	61501	5
1580	61538	2
1580	61727	14
1580	61755	19
1580	61836	4
1580	61953	2
1580	61985	8
1580	62270	5
1580	62508	1
1580	62577	1
1580	62594	1
1580	62612	2
1580	62636	2
1580	62656	2
1580	62662	1
1580	62695	1
1580	62730	3
1580	62779	4
1580	62813	3
1580	62863	1
1580	62878	1
1580	62911	1
1580	62919	3
1580	63080	1
1580	63096	3
1580	63189	2
1580	63390	10
1632	2085	2
1632	2885	5
1632	3050	83
1632	3076	10
1632	3434	9
1632	3448	36
1632	3912	1
1632	4513	1
1632	4573	11
1632	4828	1
1632	4856	1
1632	5327	1
1632	5855	12
1632	6375	3
1632	7185	18
1632	7250	2
1632	7462	1
1632	7917	2
1632	8274	5
1632	8617	11
1632	9189	2
1632	9197	2
1632	9218	5
1632	9238	4
1632	9295	2
1632	9324	2
1632	9344	15
1632	9361	17
1632	9392	2
1632	9510	3
1632	9750	1
1632	9756	7
1632	9794	2
1632	10020	2
1632	10023	3
1632	10750	2
1632	10973	1
1632	10999	1
1632	11647	2
1632	11812	3
1632	11875	2
1632	13554	8
1632	13784	2
1632	13894	5
1632	13944	4
1632	14752	3
1632	14831	1
1632	15177	1
1632	15409	3
1632	16454	77
1632	17616	4
1632	17749	1
1632	18048	2
1632	18608	3
1632	18695	59
1632	18753	1
1632	18806	4
1632	19525	2
1632	19683	32
1632	20089	8
1632	20297	38
1632	20391	5
1632	20743	28
1632	20859	2
1632	20865	2
1632	20883	7
1632	21173	6
1632	21280	5
1632	21335	2
1632	21827	8
1632	22048	2
1632	22072	18
1632	22075	2
1632	22114	77
1632	22143	1
1632	22532	1
1632	22906	1
1632	23010	2
1632	23040	6
1632	23056	18
1632	23320	3
1632	23430	9
1632	23440	22
1632	23754	8
1632	24028	2
1632	24631	6
1632	24650	87
1632	24838	1
1632	25093	3
1632	25105	1
1632	25970	1
1632	26201	1
1632	27512	2
1632	27633	2
1632	27689	10
1632	27812	37
1632	27929	7
1632	28005	13
1632	28409	10
1632	28636	7
1632	28980	15
1632	29008	3
1632	29164	35
1632	29184	5
1632	29313	1
1632	29576	5
1632	29801	3
1632	29812	5
1632	29855	10
1632	30303	1
1632	30311	7
1632	30374	3
1632	30409	4
1632	30479	1
1632	30653	12
1632	30913	4
1632	30937	1
1632	30955	11
1632	30978	2
1632	31002	2
1632	31025	1
1632	31032	4
1632	31042	2
1632	31063	5
1632	31092	3
1632	31109	4
1632	31137	6
1632	31170	3
1632	31361	8
1632	31787	1
1632	31826	2
1632	31842	2
1632	31848	3
1632	31864	8
1632	31871	3
1632	31880	19
1632	31891	6
1632	31911	1
1632	31950	2
1632	31972	6
1632	31998	2
1632	32230	6
1632	32327	2
1632	32560	10
1632	32564	95
1632	32653	1
1632	32659	9
1632	32723	9
1632	33074	17
1632	33332	3
1632	34120	3
1632	34125	28
1632	34247	2
1632	34483	71
1632	34558	5
1632	34621	27
1632	35107	2
1632	35710	4
1632	35722	3
1632	35760	12
1632	35856	3
1632	36201	2
1632	36290	7
1632	36440	4
1632	36817	6
1632	37971	126
1632	38017	12
1632	38228	11
1632	39660	3
1632	39669	2
1632	40155	9
1632	40250	1
1632	40285	13
1632	40769	9
1632	40820	1
1632	40983	8
1632	41174	1
1632	41179	14
1632	41492	1
1632	41575	1
1632	41600	7
1632	41723	1
1632	41930	26
1632	42020	3
1632	42168	60
1632	43794	1
1632	43860	3
1632	44019	2
1632	44080	4
1632	45000	5
1632	45307	2
1632	45766	38
1632	46482	2
1632	46584	9
1632	46751	1
1632	46756	2
1632	47199	1
1632	48454	3
1632	48621	9
1632	48633	2
1632	48720	1
1632	49021	1
1632	50019	3
1632	50040	1
1632	50543	1
1632	51116	1
1632	51139	2
1632	51385	7
1632	51506	1
1632	51591	4
1632	51626	3
1632	51676	20
1632	51888	1
1632	51954	1
1632	52257	3
1632	52286	3
1632	52378	6
1632	52419	5
1632	52451	4
1632	52675	2
1632	52688	21
1632	52712	4
1632	53044	16
1632	53107	5
1632	53297	1
1632	53406	19
1632	53449	1
1632	53457	32
1632	53650	20
1632	53656	4
1632	53692	1
1632	53875	36
1632	53878	60
1632	54003	3
1632	54416	183
1632	54487	18
1632	55041	9
1632	55347	10
1632	55577	14
1632	55906	13
1632	55970	2
1632	56177	27
1632	56705	9
1632	56783	8
1632	56817	5
1632	57029	2
1632	57350	1
1632	58230	19
1632	58270	2
1632	58300	1
1632	58308	2
1632	58321	6
1632	58352	1
1632	58397	4
1632	58461	2
1632	58495	6
1632	58523	3
1632	58554	3
1632	58590	7
1632	58667	2
1632	59180	2
1632	59546	13
1632	59819	1
1632	59876	9
1632	60099	1
1632	60118	74
1632	60133	2
1632	60299	5
1632	60359	7
1632	60673	2
1632	60694	1
1632	60714	8
1632	60921	6
1632	60998	5
1632	61024	6
1632	61085	17
1632	61109	40
1632	61120	2
1632	61194	27
1632	61244	3
1632	61501	12
1632	61538	2
1632	61755	21
1632	61836	2
1632	61914	3
1632	61985	1
1632	62270	12
1632	62508	1
1632	62577	1
1632	62585	3
1632	62594	3
1632	62612	3
1632	62636	2
1632	62656	1
1632	62695	5
1632	62705	1
1632	62713	2
1632	62722	2
1632	62730	1
1632	62752	3
1632	62779	3
1632	62813	1
1632	62878	1
1632	62911	4
1632	62919	1
1632	62930	2
1632	63080	7
1632	63158	5
1632	63189	9
1632	63390	1
1632	63497	16
2085	2087	15
2085	3076	2
2085	3434	16
2085	3448	2
2085	4513	5
2085	4573	2
2085	4856	3
2085	5327	29
2085	5855	13
2085	6375	3
2085	7250	1
2085	7462	3
2085	7917	4
2085	8274	3
2085	8617	2
2085	9129	2
2085	9189	3
2085	9197	7
2085	9218	8
2085	9238	9
2085	9295	6
2085	9324	8
2085	9344	43
2085	9361	9
2085	9392	1
2085	9510	2
2085	9750	5
2085	9794	4
2085	10023	1
2085	10750	3
2085	10973	37
2085	10999	1
2085	11647	3
2085	11812	2
2085	12331	2
2085	12630	13
2085	13554	14
2085	13784	4
2085	14831	10
2085	15409	4
2085	15676	2
2085	16454	15
2085	16992	4
2085	17616	6
2085	17756	10
2085	18048	8
2085	18608	5
2085	18695	2
2085	18753	2
2085	18806	10
2085	19683	9
2085	20297	55
2085	20391	2
2085	20728	30
2085	20865	46
2085	21024	18
2085	21173	2
2085	21280	5
2085	21335	6
2085	21353	13
2085	22048	6
2085	22072	18
2085	22075	4
2085	22114	23
2085	22143	13
2085	22532	7
2085	22772	1
2085	23010	4
2085	23040	1
2085	24028	2
2085	24631	2
2085	24650	256
2085	25093	21
2085	25436	57
2085	25970	2
2085	27512	19
2085	27608	3
2085	27633	2
2085	27929	2
2085	28409	2
2085	28636	8
2085	29008	15
2085	29184	6
2085	29262	3
2085	29313	2
2085	29576	3
2085	29855	15
2085	30303	1
2085	30311	3
2085	30321	6
2085	30374	9
2085	30479	4
2085	30653	2
2085	30913	32
2085	30937	8
2085	30955	8
2085	30978	6
2085	31002	7
2085	31015	1
2085	31025	3
2085	31032	16
2085	31042	2
2085	31063	8
2085	31092	28
2085	31109	9
2085	31137	40
2085	31170	1
2085	31361	4
2085	31800	14
2085	31826	27
2085	31842	18
2085	31864	5
2085	31871	12
2085	31880	5
2085	31891	3
2085	31911	22
2085	31950	5
2085	31972	10
2085	31998	7
2085	32024	2
2085	32327	4
2085	32560	3
2085	32564	6
2085	32653	45
2085	32659	1
2085	32723	32
2085	33074	22
2085	33332	11
2085	34125	42
2085	34247	5
2085	34483	24
2085	35760	48
2085	36290	2
2085	36817	1
2085	37971	8
2085	38228	3
2085	39660	2
2085	40155	4
2085	40250	2
2085	40285	27
2085	41174	12
2085	41179	9
2085	41575	2
2085	41600	68
2085	41723	2
2085	41882	8
2085	42020	3
2085	42168	7
2085	42603	1
2085	43479	12
2085	46424	1
2085	46482	1
2085	46584	11
2085	46751	3
2085	46756	1
2085	47199	13
2085	48454	23
2085	48621	20
2085	48720	1
2085	48832	1
2085	49021	19
2085	50040	5
2085	50543	8
2085	50550	49
2085	51116	6
2085	51506	2
2085	51591	21
2085	51626	4
2085	51676	5
2085	51888	4
2085	51954	7
2085	52257	2
2085	52286	39
2085	52675	7
2085	52688	56
2085	53044	8
2085	53297	3
2085	53406	2
2085	53449	2
2085	53656	2
2085	53692	2
2085	53875	29
2085	54487	16
2085	55041	60
2085	55577	6
2085	55630	28
2085	55906	2
2085	55970	2
2085	56177	1
2085	56705	15
2085	56783	1
2085	57350	4
2085	58270	2
2085	58286	13
2085	58300	23
2085	58308	1
2085	58321	8
2085	58352	45
2085	58397	63
2085	58461	2
2085	58495	39
2085	58523	20
2085	58554	19
2085	58590	19
2085	59180	13
2085	59545	7
2085	59546	1
2085	59819	2
2085	60099	7
2085	60118	6
2085	60133	4
2085	60172	15
2085	60237	2
2085	60299	5
2085	60673	2
2085	60684	1
2085	60694	28
2085	60714	3
2085	60722	18
2085	60998	49
2085	61043	7
2085	61085	5
2085	61120	2
2085	61194	2
2085	61244	1
2085	61269	11
2085	61501	24
2085	61538	4
2085	61755	2
2085	61836	2
2085	61914	2
2085	61953	1
2085	61985	17
2085	62270	4
2085	62508	16
2085	62577	5
2085	62594	6
2085	62612	35
2085	62636	6
2085	62656	4
2085	62662	5
2085	62695	2
2085	62705	8
2085	62713	8
2085	62722	3
2085	62730	3
2085	62752	9
2085	62779	33
2085	62813	11
2085	62863	7
2085	62878	4
2085	62911	1
2085	62930	4
2085	63189	2
2085	63388	13
2085	63390	3
2087	3076	2
2087	3434	33
2087	3448	3
2087	3912	6
2087	4513	22
2087	4573	2
2087	4828	3
2087	5327	52
2087	5855	3
2087	6375	9
2087	7250	6
2087	7462	1
2087	8274	3
2087	9129	1
2087	9197	2
2087	9218	1
2087	9238	1
2087	9295	2
2087	9344	2
2087	9361	5
2087	9510	4
2087	10020	1
2087	10973	13
2087	10999	8
2087	11647	2
2087	11812	1
2087	11977	3
2087	12331	1
2087	12630	6
2087	13554	10
2087	13784	2
2087	14831	5
2087	16454	20
2087	16992	18
2087	17616	19
2087	18048	17
2087	18338	1
2087	18350	1
2087	18608	1
2087	18753	2
2087	18806	5
2087	19683	2
2087	20297	62
2087	20391	2
2087	20728	20
2087	20865	6
2087	21024	11
2087	21173	1
2087	21280	4
2087	21353	14
2087	22048	6
2087	22072	16
2087	22075	3
2087	22114	18
2087	22532	9
2087	24631	1
2087	24650	210
2087	25093	55
2087	25436	11
2087	25970	3
2087	27512	23
2087	27608	3
2087	27633	1
2087	28005	1
2087	28636	4
2087	29008	6
2087	29262	11
2087	29313	5
2087	29576	12
2087	29801	16
2087	30303	1
2087	30321	10
2087	30479	19
2087	30913	4
2087	30937	4
2087	30955	3
2087	30978	3
2087	31002	4
2087	31015	3
2087	31042	1
2087	31063	6
2087	31092	21
2087	31109	5
2087	31137	16
2087	31170	3
2087	31800	4
2087	31826	6
2087	31842	1
2087	31864	1
2087	31871	3
2087	31880	4
2087	31891	1
2087	31911	2
2087	31950	5
2087	31972	5
2087	31998	4
2087	32024	24
2087	32327	5
2087	32560	1
2087	32564	6
2087	32653	3
2087	32659	1
2087	32723	29
2087	33074	64
2087	33332	2
2087	34125	48
2087	34247	5
2087	34483	32
2087	35760	96
2087	36134	2
2087	37556	11
2087	37989	1
2087	38228	27
2087	40155	53
2087	40250	4
2087	40285	50
2087	41174	10
2087	41179	7
2087	41575	1
2087	41600	49
2087	41723	1
2087	42020	4
2087	42168	23
2087	42694	6
2087	43479	13
2087	44019	2
2087	45000	11
2087	45766	2
2087	46424	1
2087	46584	4
2087	46751	1
2087	47199	20
2087	48454	31
2087	48571	4
2087	48621	74
2087	48633	2
2087	49021	7
2087	50019	1
2087	50040	1
2087	50543	4
2087	50550	26
2087	51116	1
2087	51385	5
2087	51506	36
2087	51591	1
2087	51626	19
2087	51676	5
2087	51888	17
2087	51954	5
2087	52257	8
2087	52286	14
