id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W581956982,,,Rafał Józefowicz|Wojciech Zaremba|Ilya Sutskever,https://openalex.org/A5067370075|https://openalex.org/A5076651586|https://openalex.org/A5006446297,||,|IL|US|,|Meta (Israel)|New York University|,|https://openalex.org/I2252078561|https://openalex.org/I57206974|,True|False|False,,0.99993208,1405,,An Empirical Exploration of Recurrent Network Architectures,,,234.8677,,False,en,False,closed,,,,,Domain Adaptation and Few-Shot Learning,2015-07-06,2015,article
https://openalex.org/W2892341857,,,Samira Pouyanfar|Saad Sadiq|Yilin Yan|Haiman Tian|Yudong Tao|Maria Presa Reyes|Mei‐Ling Shyu|Shu‐Ching Chen|S. S. Iyengar,https://openalex.org/A5084955278|https://openalex.org/A5063696031|https://openalex.org/A5101706432|https://openalex.org/A5048066942|https://openalex.org/A5027427111|https://openalex.org/A5103888752|https://openalex.org/A5036221136|https://openalex.org/A5049219173|https://openalex.org/A5009505287,||https://orcid.org/0000-0003-3729-4244|https://orcid.org/0000-0002-8363-8514|https://orcid.org/0000-0002-0116-3878||https://orcid.org/0000-0003-0902-0844|https://orcid.org/0000-0001-9209-390X|https://orcid.org/0000-0003-2944-8178,US|US|US|US|US|US|US|US|US,Florida International University|University of Miami|University of Miami|Florida International University|University of Miami|Florida International University|University of Miami|Florida International University|Florida International University,https://openalex.org/I19700959|https://openalex.org/I145608581|https://openalex.org/I145608581|https://openalex.org/I19700959|https://openalex.org/I145608581|https://openalex.org/I19700959|https://openalex.org/I145608581|https://openalex.org/I19700959|https://openalex.org/I19700959,True|False|False|False|False|False|False|False|False,,0.99935323,1353,https://openalex.org/I19700959,A Survey on Deep Learning,https://doi.org/10.1145/3234150,,77.1692,,False,en,False,closed,ACM Computing Surveys,https://openalex.org/S157921468,0360-0300,journal,Anomaly Detection Techniques and Applications,2018-09-18,2018,review
https://openalex.org/W2584998015,9750,,Jacob Torrejón|Mathieu Riou|Flavio Abreu Araujo|Sumito Tsunegi|Guru Khalsa|Damien Querlioz|Paolo Bortolotti|Vincent Cros|Kay Yakushiji|Akio Fukushima|Hitoshi Kubota|Shinji Yuasa|M. D. Stiles|Julie Grollier,https://openalex.org/A5091546403||https://openalex.org/A5047549154|https://openalex.org/A5061641022|https://openalex.org/A5000692889|https://openalex.org/A5063819347|https://openalex.org/A5038000502|https://openalex.org/A5038274179|https://openalex.org/A5075158930|https://openalex.org/A5045226685|https://openalex.org/A5086456633|https://openalex.org/A5068810193|https://openalex.org/A5007155880|https://openalex.org/A5035082537,https://orcid.org/0000-0003-0410-6075||https://orcid.org/0000-0001-7157-3197|https://orcid.org/0000-0003-3357-1507|https://orcid.org/0000-0003-2747-0486|https://orcid.org/0000-0002-0295-1008|https://orcid.org/0000-0002-0892-0368|https://orcid.org/0000-0003-0272-3651|https://orcid.org/0000-0002-1616-1613|https://orcid.org/0000-0002-0769-7897|https://orcid.org/0000-0002-2362-3505|https://orcid.org/0000-0003-1093-9057|https://orcid.org/0000-0001-8238-4156|https://orcid.org/0000-0003-4866-4490,FR|FR|FR|JP|US|FR|FR|FR|JP|JP|JP|JP|US|FR,Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert|National Institute of Advanced Industrial Science and Technology|National Institute of Standards and Technology|Center for Nanoscale Science and Technology|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Centre de Nanosciences et de Nanotechnologies|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert|National Institute of Advanced Industrial Science and Technology|National Institute of Advanced Industrial Science and Technology|National Institute of Advanced Industrial Science and Technology|National Institute of Advanced Industrial Science and Technology|National Institute of Standards and Technology|Center for Nanoscale Science and Technology|Université Paris-Sud|Centre National de la Recherche Scientifique|Université Paris-Saclay|Laboratoire Albert Fert,https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156|https://openalex.org/I73613424|https://openalex.org/I1321296531|https://openalex.org/I4210094722|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210100562|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156|https://openalex.org/I73613424|https://openalex.org/I73613424|https://openalex.org/I73613424|https://openalex.org/I73613424|https://openalex.org/I1321296531|https://openalex.org/I4210094722|https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156,True|False|False|False|False|False|False|False|False|False|False|False|False|False,other-oa,0.99927779,1319,https://openalex.org/I102197404|https://openalex.org/I1294671590|https://openalex.org/I277688954|https://openalex.org/I4210120156,Neuromorphic computing with nanoscale spintronic oscillators,https://doi.org/10.1038/nature23011,Federal Aviation Administration,82.9423,https://pubmed.ncbi.nlm.nih.gov/28748930,False,en,True,green,Nature,https://openalex.org/S137773608,0028-0836,journal,Neural Networks and Reservoir Computing,2017-07-01,2017,article
https://openalex.org/W2782714865,3750,,Jaideep Pathak|Brian R. Hunt|Michelle Girvan|Zhixin Lu|Edward Ott,https://openalex.org/A5086698802|https://openalex.org/A5019387364|https://openalex.org/A5017906200|https://openalex.org/A5053568428|https://openalex.org/A5082913931,https://orcid.org/0000-0002-3095-0256|https://orcid.org/0000-0003-0779-9866|https://orcid.org/0000-0001-7519-2842|https://orcid.org/0000-0001-9067-7821|https://orcid.org/0000-0002-9395-5062,US|US|US|US|US,"University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park",https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132,True|False|False|False|False,,0.99950641,1264,https://openalex.org/I66946132,Model-Free Prediction of Large Spatiotemporally Chaotic Systems from Data: A Reservoir Computing Approach,https://doi.org/10.1103/physrevlett.120.024102,Army Research Office,88.6771,https://pubmed.ncbi.nlm.nih.gov/29376715,False,en,False,closed,Physical Review Letters,https://openalex.org/S24807848,0031-9007,journal,Neural Networks and Reservoir Computing,2018-01-12,2018,article
https://openalex.org/W196214544,,,Ilya Sutskever|James Martens|Geoffrey E. Hinton,https://openalex.org/A5006446297|https://openalex.org/A5100891241|https://openalex.org/A5108093963,||,CA|CA|CA,University of Toronto|University of New Brunswick|University of Toronto|University of New Brunswick|University of New Brunswick|University of Toronto,https://openalex.org/I185261750|https://openalex.org/I106938459|https://openalex.org/I185261750|https://openalex.org/I106938459|https://openalex.org/I106938459|https://openalex.org/I185261750,True|False|False,,0.99846118,1171,https://openalex.org/I106938459|https://openalex.org/I185261750,Generating Text with Recurrent Neural Networks,,,41.8235,,False,en,False,closed,,,,,Topic Modeling,2011-06-28,2011,article
https://openalex.org/W2099231026,9080,,David Sussillo|L. F. Abbott,https://openalex.org/A5054372964|https://openalex.org/A5110048574,https://orcid.org/0000-0003-1620-1264|,US|US,Columbia University|Columbia University,https://openalex.org/I78577930|https://openalex.org/I78577930,True|True,,0.9863388,1131,https://openalex.org/I78577930,Generating Coherent Patterns of Activity from Chaotic Neural Networks,https://doi.org/10.1016/j.neuron.2009.07.018,National Institutes of Health|National Institute of Mental Health,9.0028,https://pubmed.ncbi.nlm.nih.gov/19709635,False,en,True,bronze,Neuron,https://openalex.org/S45757444,0896-6273,journal,Neural dynamics and brain function,2009-08-01,2009,article
https://openalex.org/W2036451492,3350,,D. Verstraeten|Benjamin Schrauwen|Michiel D’Haene|Dirk Stroobandt,https://openalex.org/A5108331978|https://openalex.org/A5066537128|https://openalex.org/A5068368941|https://openalex.org/A5004502321,|||https://orcid.org/0000-0002-4477-5313,BE|BE|BE|BE,Ghent University|Ghent University|Ghent University|Ghent University,https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200,True|False|False|False,,0.99765488,1113,https://openalex.org/I32597200,An experimental unification of reservoir computing methods,https://doi.org/10.1016/j.neunet.2007.04.003,Fonds Wetenschappelijk Onderzoek|Vlaamse regering,35.3125,https://pubmed.ncbi.nlm.nih.gov/17517492,False,en,False,closed,Neural Networks,https://openalex.org/S123019304,0893-6080,journal,Neural Networks and Reservoir Computing,2007-04-01,2007,article
https://openalex.org/W2955338161,,,Mingzhe Chen|Ursula Challita|Walid Saad|Changchuan Yin|Mérouane Debbah,https://openalex.org/A5072241033|https://openalex.org/A5020266992|https://openalex.org/A5024108653|https://openalex.org/A5009078493|https://openalex.org/A5056145687,https://orcid.org/0000-0003-2570-703X|||https://orcid.org/0000-0001-8969-1431|https://orcid.org/0000-0001-8941-8080,CN|US|GB|US|CN|FR,"Beijing University of Posts and Telecommunications|Princeton University|Chinese University of Hong Kong, Shenzhen|University of Edinburgh|Virginia Tech|Beijing University of Posts and Telecommunications|Huawei Technologies (France)",https://openalex.org/I139759216|https://openalex.org/I20089843|https://openalex.org/I4210116924|https://openalex.org/I98677209|https://openalex.org/I859038795|https://openalex.org/I139759216|https://openalex.org/I4210123571,True|False|False|False|False,,0.99954026,1087,https://openalex.org/I139759216|https://openalex.org/I20089843|https://openalex.org/I4210116924,Artificial Neural Networks-Based Machine Learning for Wireless Networks: A Tutorial,https://doi.org/10.1109/comst.2019.2926625,,93.0704,,False,en,False,closed,IEEE Communications Surveys & Tutorials,https://openalex.org/S23688054,1553-877X,journal,Neural Networks and Reservoir Computing,2019-01-01,2019,article
https://openalex.org/W4210968171,,,Steven L. Brunton|J. Nathan Kutz,https://openalex.org/A5062653961|https://openalex.org/A5083450863,https://orcid.org/0000-0002-6565-5118|https://orcid.org/0000-0002-6004-2275,US|US,University of Washington|University of Washington,https://openalex.org/I201448701|https://openalex.org/I201448701,True|False,,1.0,1080,https://openalex.org/I201448701,Data-Driven Science and Engineering,https://doi.org/10.1017/9781108380690,,49.4114,,False,en,False,closed,Cambridge University Press eBooks,https://openalex.org/S4306462995,,ebook platform,Model Reduction and Neural Networks,2019-01-31,2019,book
https://openalex.org/W2025054170,,,Dean V. Buonomano|Wolfgang Maass,https://openalex.org/A5004330476|https://openalex.org/A5043339871,https://orcid.org/0000-0002-8528-9231|https://orcid.org/0000-0002-1178-087X,US|AT,"University of California, Los Angeles|Graz University of Technology",https://openalex.org/I161318765|https://openalex.org/I4092182,True|False,,0.9937599,977,https://openalex.org/I161318765,State-dependent computations: spatiotemporal processing in cortical networks,https://doi.org/10.1038/nrn2558,,13.2217,https://pubmed.ncbi.nlm.nih.gov/19145235,False,en,False,closed,Nature reviews. Neuroscience,https://openalex.org/S26843219,1471-003X,journal,Neural dynamics and brain function,2009-01-15,2009,review
https://openalex.org/W2772397789,3920,3920,Chao Du|Fuxi Cai|Mohammed A. Zidan|Wen Ma|Seung Hwan Lee|Wei Lü,https://openalex.org/A5033761498|https://openalex.org/A5014710582|https://openalex.org/A5046637848|https://openalex.org/A5006773892|https://openalex.org/A5100410180|https://openalex.org/A5066881061,https://orcid.org/0000-0002-0438-1416||https://orcid.org/0000-0003-3843-814X|https://orcid.org/0000-0001-8192-2506|https://orcid.org/0000-0002-5839-6533|https://orcid.org/0000-0003-4731-1976,US|US|US|US|US|US,University of Michigan|University of Michigan|University of Michigan|University of Michigan|University of Michigan|University of Michigan,https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315,True|False|False|False|False|False,cc-by,0.99744146,969,https://openalex.org/I27837315,Reservoir computing using dynamic memristors for temporal information processing,https://doi.org/10.1038/s41467-017-02337-y,National Science Foundation|U.S. Department of Defense|Defense Advanced Research Projects Agency|Advanced Research Projects Agency,25.7104,https://pubmed.ncbi.nlm.nih.gov/29259188,False,en,True,gold,Nature Communications,https://openalex.org/S64187185,2041-1723,journal,Advanced Memory and Neural Computing,2017-12-13,2017,article
https://openalex.org/W2991507433,3140,,Mohamed Amine Ferrag|Λέανδρος Μαγλαράς|Sotiris Moschoyiannis|Helge Janicke,https://openalex.org/A5026903935|https://openalex.org/A5029043022|https://openalex.org/A5065276782|https://openalex.org/A5035745103,https://orcid.org/0000-0002-0632-3172|https://orcid.org/0000-0001-5360-9782|https://orcid.org/0000-0002-0164-8322|https://orcid.org/0000-0002-1345-2829,DZ|||,University of Guelma|||,https://openalex.org/I4210097536|||,True|False|False|False,cc-by-nc,0.99976426,952,https://openalex.org/I4210097536,"Deep learning for cyber security intrusion detection: Approaches, datasets, and comparative study",https://doi.org/10.1016/j.jisa.2019.102419,Engineering and Physical Sciences Research Council,75.406,,False,en,True,green,Journal of Information Security and Applications,https://openalex.org/S4210191536,2214-2126,journal,Network Security and Intrusion Detection,2019-12-23,2019,article
https://openalex.org/W2001263627,3350,,Herbert Jaeger|Mantas Lukoševičius|Dan Popovici|Udo Siewert,https://openalex.org/A5040645242|https://openalex.org/A5060855236|https://openalex.org/A5028699377|https://openalex.org/A5030336145,https://orcid.org/0000-0002-1230-4963|https://orcid.org/0000-0001-7963-285X|https://orcid.org/0000-0003-2534-6828|,DE|DE|DE|DE,Constructor University|Constructor University|Constructor University|Planet,https://openalex.org/I193619901|https://openalex.org/I193619901|https://openalex.org/I193619901|https://openalex.org/I4210116325,True|False|False|False,,0.99677944,914,https://openalex.org/I193619901,Optimization and applications of echo state networks with leaky- integrator neurons,https://doi.org/10.1016/j.neunet.2007.04.016,,30.4758,https://pubmed.ncbi.nlm.nih.gov/17517495,False,en,False,closed,Neural Networks,https://openalex.org/S123019304,0893-6080,journal,Neural Networks and Reservoir Computing,2007-04-01,2007,article
