id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2782714865,3750,,Jaideep Pathak|Brian R. Hunt|Michelle Girvan|Zhixin Lu|Edward Ott,https://openalex.org/A5086698802|https://openalex.org/A5019387364|https://openalex.org/A5017906200|https://openalex.org/A5053568428|https://openalex.org/A5082913931,https://orcid.org/0000-0002-3095-0256|https://orcid.org/0000-0003-0779-9866|https://orcid.org/0000-0001-7519-2842|https://orcid.org/0000-0001-9067-7821|https://orcid.org/0000-0002-9395-5062,US|US|US|US|US,"University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park|University of Maryland, College Park",https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132|https://openalex.org/I66946132,True|False|False|False|False,,0.99950641,1264,https://openalex.org/I66946132,Model-Free Prediction of Large Spatiotemporally Chaotic Systems from Data: A Reservoir Computing Approach,https://doi.org/10.1103/physrevlett.120.024102,Army Research Office,88.6771,https://pubmed.ncbi.nlm.nih.gov/29376715,False,en,False,closed,Physical Review Letters,https://openalex.org/S24807848,0031-9007,journal,Neural Networks and Reservoir Computing,2018-01-12,2018,article
https://openalex.org/W2176287621,,,Nikolaus Kriegeskorte,https://openalex.org/A5084467223,https://orcid.org/0000-0001-7433-9005,GB,Medical Research Council|University of Cambridge|MRC Cognition and Brain Sciences Unit,https://openalex.org/I90344618|https://openalex.org/I241749|https://openalex.org/I192597271,True,,0.99879293,1137,https://openalex.org/I192597271|https://openalex.org/I241749|https://openalex.org/I90344618,Deep Neural Networks: A New Framework for Modeling Biological Vision and Brain Information Processing,https://doi.org/10.1146/annurev-vision-082114-035447,Wellcome Trust|Medical Research Council,29.9351,https://pubmed.ncbi.nlm.nih.gov/28532370,False,en,True,bronze,Annual Review of Vision Science,https://openalex.org/S4210222997,2374-4642,journal,Neural dynamics and brain function,2015-11-18,2015,article
https://openalex.org/W2099231026,9080,,David Sussillo|L. F. Abbott,https://openalex.org/A5054372964|https://openalex.org/A5110048574,https://orcid.org/0000-0003-1620-1264|,US|US,Columbia University|Columbia University,https://openalex.org/I78577930|https://openalex.org/I78577930,True|True,,0.9863388,1131,https://openalex.org/I78577930,Generating Coherent Patterns of Activity from Chaotic Neural Networks,https://doi.org/10.1016/j.neuron.2009.07.018,National Institutes of Health|National Institute of Mental Health,9.0028,https://pubmed.ncbi.nlm.nih.gov/19709635,False,en,True,bronze,Neuron,https://openalex.org/S45757444,0896-6273,journal,Neural dynamics and brain function,2009-08-01,2009,article
https://openalex.org/W2036451492,3350,,D. Verstraeten|Benjamin Schrauwen|Michiel D’Haene|Dirk Stroobandt,https://openalex.org/A5108331978|https://openalex.org/A5066537128|https://openalex.org/A5068368941|https://openalex.org/A5004502321,|||https://orcid.org/0000-0002-4477-5313,BE|BE|BE|BE,Ghent University|Ghent University|Ghent University|Ghent University,https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200,True|False|False|False,,0.99765488,1113,https://openalex.org/I32597200,An experimental unification of reservoir computing methods,https://doi.org/10.1016/j.neunet.2007.04.003,Fonds Wetenschappelijk Onderzoek|Vlaamse regering,35.3125,https://pubmed.ncbi.nlm.nih.gov/17517492,False,en,False,closed,Neural Networks,https://openalex.org/S123019304,0893-6080,journal,Neural Networks and Reservoir Computing,2007-04-01,2007,article
https://openalex.org/W2955338161,,,Mingzhe Chen|Ursula Challita|Walid Saad|Changchuan Yin|Mérouane Debbah,https://openalex.org/A5072241033|https://openalex.org/A5020266992|https://openalex.org/A5024108653|https://openalex.org/A5009078493|https://openalex.org/A5056145687,https://orcid.org/0000-0003-2570-703X|||https://orcid.org/0000-0001-8969-1431|https://orcid.org/0000-0001-8941-8080,CN|US|GB|US|CN|FR,"Beijing University of Posts and Telecommunications|Princeton University|Chinese University of Hong Kong, Shenzhen|University of Edinburgh|Virginia Tech|Beijing University of Posts and Telecommunications|Huawei Technologies (France)",https://openalex.org/I139759216|https://openalex.org/I20089843|https://openalex.org/I4210116924|https://openalex.org/I98677209|https://openalex.org/I859038795|https://openalex.org/I139759216|https://openalex.org/I4210123571,True|False|False|False|False,,0.99954026,1087,https://openalex.org/I139759216|https://openalex.org/I20089843|https://openalex.org/I4210116924,Artificial Neural Networks-Based Machine Learning for Wireless Networks: A Tutorial,https://doi.org/10.1109/comst.2019.2926625,,93.0704,,False,en,False,closed,IEEE Communications Surveys & Tutorials,https://openalex.org/S23688054,1553-877X,journal,Neural Networks and Reservoir Computing,2019-01-01,2019,article
https://openalex.org/W4210968171,,,Steven L. Brunton|J. Nathan Kutz,https://openalex.org/A5062653961|https://openalex.org/A5083450863,https://orcid.org/0000-0002-6565-5118|https://orcid.org/0000-0002-6004-2275,US|US,University of Washington|University of Washington,https://openalex.org/I201448701|https://openalex.org/I201448701,True|False,,1.0,1080,https://openalex.org/I201448701,Data-Driven Science and Engineering,https://doi.org/10.1017/9781108380690,,49.4114,,False,en,False,closed,Cambridge University Press eBooks,https://openalex.org/S4306462995,,ebook platform,Model Reduction and Neural Networks,2019-01-31,2019,book
https://openalex.org/W4213113494,,,Mariette Awad|Rahul Khanna,https://openalex.org/A5008382926|https://openalex.org/A5038426107,https://orcid.org/0000-0002-4815-6894|https://orcid.org/0000-0001-8101-4655,|,,,True|False,cc-by,0.93710359,1076,,Efficient Learning Machines,https://doi.org/10.1007/978-1-4302-5990-9,,3.2844,,False,en,True,hybrid,Apress eBooks,https://openalex.org/S4306462844,,ebook platform,Neural Networks and Applications,2015-01-01,2015,book
https://openalex.org/W2128432504,,,Eugene M. Izhikevich,https://openalex.org/A5091804814,,US,John Jay College of Criminal Justice|Neurosciences Institute,https://openalex.org/I92507152|https://openalex.org/I186667990,True,,0.99247956,1066,https://openalex.org/I186667990|https://openalex.org/I92507152,Polychronization: Computation with Spikes,https://doi.org/10.1162/089976606775093882,,11.7519,https://pubmed.ncbi.nlm.nih.gov/16378515,False,en,False,closed,Neural Computation,https://openalex.org/S207023548,0899-7667,journal,Neural dynamics and brain function,2005-12-10,2005,article
https://openalex.org/W2130459697,,,Samanwoy Ghosh‐Dastidar|Hojjat Adeli,https://openalex.org/A5077126197|https://openalex.org/A5060859546,|https://orcid.org/0000-0001-5718-1453,US|US,The Ohio State University|Neurological Surgery|The Ohio State University,https://openalex.org/I52357470|https://openalex.org/I4210157890|https://openalex.org/I52357470,True|False,,0.99637438,1018,https://openalex.org/I52357470,SPIKING NEURAL NETWORKS,https://doi.org/10.1142/s0129065709002002,,21.3373,https://pubmed.ncbi.nlm.nih.gov/19731402,False,en,False,closed,International Journal of Neural Systems,https://openalex.org/S197665576,0129-0657,journal,Advanced Memory and Neural Computing,2009-08-01,2009,article
https://openalex.org/W2109370255,,,Michael D. Mauk|Dean V. Buonomano,https://openalex.org/A5063373498|https://openalex.org/A5004330476,https://orcid.org/0000-0002-8208-1873|https://orcid.org/0000-0002-8528-9231,US|US,"The University of Texas Health Science Center at Houston|University of California, Los Angeles",https://openalex.org/I919571938|https://openalex.org/I161318765,True|False,,0.98900442,999,https://openalex.org/I919571938,THE NEURAL BASIS OF TEMPORAL PROCESSING,https://doi.org/10.1146/annurev.neuro.27.070203.144247,,10.1946,https://pubmed.ncbi.nlm.nih.gov/15217335,False,en,False,closed,Annual Review of Neuroscience,https://openalex.org/S131371711,0147-006X,journal,Neuroscience and Music Perception,2004-06-24,2004,review
https://openalex.org/W2025054170,,,Dean V. Buonomano|Wolfgang Maass,https://openalex.org/A5004330476|https://openalex.org/A5043339871,https://orcid.org/0000-0002-8528-9231|https://orcid.org/0000-0002-1178-087X,US|AT,"University of California, Los Angeles|Graz University of Technology",https://openalex.org/I161318765|https://openalex.org/I4092182,True|False,,0.9937599,977,https://openalex.org/I161318765,State-dependent computations: spatiotemporal processing in cortical networks,https://doi.org/10.1038/nrn2558,,13.2217,https://pubmed.ncbi.nlm.nih.gov/19145235,False,en,False,closed,Nature reviews. Neuroscience,https://openalex.org/S26843219,1471-003X,journal,Neural dynamics and brain function,2009-01-15,2009,review
https://openalex.org/W2772397789,3920,3920,Chao Du|Fuxi Cai|Mohammed A. Zidan|Wen Ma|Seung Hwan Lee|Wei Lü,https://openalex.org/A5033761498|https://openalex.org/A5014710582|https://openalex.org/A5046637848|https://openalex.org/A5006773892|https://openalex.org/A5100410180|https://openalex.org/A5066881061,https://orcid.org/0000-0002-0438-1416||https://orcid.org/0000-0003-3843-814X|https://orcid.org/0000-0001-8192-2506|https://orcid.org/0000-0002-5839-6533|https://orcid.org/0000-0003-4731-1976,US|US|US|US|US|US,University of Michigan|University of Michigan|University of Michigan|University of Michigan|University of Michigan|University of Michigan,https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315,True|False|False|False|False|False,cc-by,0.99744146,969,https://openalex.org/I27837315,Reservoir computing using dynamic memristors for temporal information processing,https://doi.org/10.1038/s41467-017-02337-y,National Science Foundation|U.S. Department of Defense|Defense Advanced Research Projects Agency|Advanced Research Projects Agency,25.7104,https://pubmed.ncbi.nlm.nih.gov/29259188,False,en,True,gold,Nature Communications,https://openalex.org/S64187185,2041-1723,journal,Advanced Memory and Neural Computing,2017-12-13,2017,article
https://openalex.org/W1635648989,6830,3266,Mark G. Stokes,https://openalex.org/A5014093383,https://orcid.org/0000-0001-5857-3002,GB,Wellcome Centre for Integrative Neuroimaging|University of Oxford,https://openalex.org/I4210101881|https://openalex.org/I40120149,True,cc-by,0.99889352,914,https://openalex.org/I40120149|https://openalex.org/I4210101881,‘Activity-silent’ working memory in prefrontal cortex: a dynamic coding framework,https://doi.org/10.1016/j.tics.2015.05.004,Biotechnology and Biological Sciences Research Council,31.0929,https://pubmed.ncbi.nlm.nih.gov/26051384,False,en,True,hybrid,Trends in Cognitive Sciences,https://openalex.org/S192051125,1364-6613,journal,Neural dynamics and brain function,2015-06-05,2015,review
https://openalex.org/W2001263627,3350,,Herbert Jaeger|Mantas Lukoševičius|Dan Popovici|Udo Siewert,https://openalex.org/A5040645242|https://openalex.org/A5060855236|https://openalex.org/A5028699377|https://openalex.org/A5030336145,https://orcid.org/0000-0002-1230-4963|https://orcid.org/0000-0001-7963-285X|https://orcid.org/0000-0003-2534-6828|,DE|DE|DE|DE,Constructor University|Constructor University|Constructor University|Planet,https://openalex.org/I193619901|https://openalex.org/I193619901|https://openalex.org/I193619901|https://openalex.org/I4210116325,True|False|False|False,,0.99677944,914,https://openalex.org/I193619901,Optimization and applications of echo state networks with leaky- integrator neurons,https://doi.org/10.1016/j.neunet.2007.04.016,,30.4758,https://pubmed.ncbi.nlm.nih.gov/17517495,False,en,False,closed,Neural Networks,https://openalex.org/S123019304,0893-6080,journal,Neural Networks and Reservoir Computing,2007-04-01,2007,article
https://openalex.org/W2029939668,3920,3920,Kristof Vandoorne|Pauline Mechet|Thomas Van Vaerenbergh|Martin Fiers|Geert Morthier|David Verstraeten|Benjamin Schrauwen|Joni Dambre|Peter Bienstman,https://openalex.org/A5087751065|https://openalex.org/A5086075774|https://openalex.org/A5007928811|https://openalex.org/A5003907434|https://openalex.org/A5036163030|https://openalex.org/A5108198062|https://openalex.org/A5066537128|https://openalex.org/A5003710781|https://openalex.org/A5067665186,||https://orcid.org/0000-0002-7301-8610||https://orcid.org/0000-0003-1819-6489|||https://orcid.org/0000-0002-9373-1210|https://orcid.org/0000-0001-6259-464X,BE|BE|BE|BE|BE|BE|BE|BE|BE,Ghent University|Ghent University|Ghent University|Ghent University|Ghent University|Ghent University|Ghent University|Ghent University|Ghent University,https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200|https://openalex.org/I32597200,True|False|False|False|False|False|False|False|False,cc-by-nc-nd,0.99798447,861,https://openalex.org/I32597200,Experimental demonstration of reservoir computing on a silicon photonics chip,https://doi.org/10.1038/ncomms4541,Universiteit Gent,37.2115,https://pubmed.ncbi.nlm.nih.gov/24662967,False,en,True,hybrid,Nature Communications,https://openalex.org/S64187185,2041-1723,journal,Neural Networks and Reservoir Computing,2014-03-24,2014,article
